filename,neck,sleeve_length,pattern
11498119442593-US-Polo-Assn-Men-Olive-Green-Printed-Round-Neck-T-shirt-9251498119442379-4.jpg,6,3,2
289a0427-f85f-4a26-bd19-6392f56c65741534852897692-AMERICAN-EAGLE-OUTFITTERS-Men-Charcoal-Solid-V-Neck-T-shirt--5.jpg,5,3,9
09c0e159-f174-4279-b555-463c1c1beaa71533797068208-a-3161533797068042-4.jpg,#N/A,0,9
3ddffd25-c115-4cd6-b614-a974082e23291532345065111-Flying-Machine-Men-Navy-Blue-Dyed-Round-Neck-T-shirt-1911532-2.jpg,6,3,9
20180cf5-75ef-434d-9a0c-591afacb2eab1536230166452-Being-Human-Men-Red-Printed-Round-Neck-T-shirt-4651536230164-4.jpg,#N/A,3,9
11441956795877-ELABORADO-Black-Printed-Slim-Fit-T-shirt-8671441956795678-6.jpg,#N/A,3,4
00796be2-00f2-4dbb-a56f-8de3d476fb261528438207019-ESPRIT-Men-Tshirts-481528438206880-5.jpg,#N/A,#N/A,9
9334803d-89f7-4599-918f-e6baae980efb1527762342497-Mast--Harbour-Men-Tshirts-3781527762342268-1.jpg,0,3,9
11507379113811-US-Polo-Assn-Men-Navy-Blue-Printed-Round-Neck-T-shirt-5191507379113759-5.jpg,#N/A,3,3
9570ab1e-4274-4f63-8b05-3ecffc8d19d01535007458715-na-1351535007458492-1.jpg,#N/A,2,9
11517479333306-2GO-Men-Navy-Blue-Solid-Training-T-shirt-6921517479333205-2.jpg,#N/A,3,#N/A
0bdee5cd-806a-4b9c-b761-6cdf73ccd4a51527844396838-VIMAL-JONNEY-Men-Tshirts-9511527844396627-5.jpg,6,#N/A,9
11524647043440-Van-Heusen-Men-Tshirts-9891524647043355-5.jpg,2,3,9
418e470a-d83b-4ff6-b346-0c23393888451527577828475-na-3861527577826989-1.jpg,6,3,9
11514877855014-Kook-N-Keech-Men-White-Printed-Round-Neck-T-shirt-2151514877854941-5.jpg,4,3,9
11505221655549-INVICTUS-Men-Tshirts-1831505221655389-2.jpg,6,3,#N/A
11512647583031-Celio-Men-White-Printed-Round-Neck-T-shirt-6391512647582816-1.jpg,#N/A,1,9
72d6ca0d-0d8f-4e70-9ed8-9bce1f498f4e1529381921045-Nautica-Men-White-Colour-Block-Pique-Polo-Shirt-3181529381920830-1.jpg,#N/A,3,9
11525759670326-Men-Adidas-CONFIDENTIAL-T-8881525759670047-1.jpg,#N/A,1,#N/A
11521530592804-Tommy-Hilfiger-Men-White-Striped-Polo-Collar-T-shirt-241521530592662-4.jpg,6,3,9
11458045762547-Globalite-Sport-Blue-Polo-T-shirt-6831458045762066-2.jpg,6,3,6
361f38d0-b51c-4d99-a0b6-3ac95a8e939e1533299763856-WROGN-Men-Black-Solid-Mandarin-Collar-T-shirt-11415332997619-3.jpg,6,#N/A,6
ea23915c-4593-4502-b597-e9d8139ce65a1530856815735-Roadster-Men-Tshirts-5911530856814331-2.jpg,#N/A,#N/A,9
11514543895161-Force-NXT-Men-Navy-Blue-Printed-Round-Neck-T-shirt-3761514543895101-5.jpg,6,1,9
2eb6f171-53c9-419d-9141-18cc87b355ea1526364545320-na-471526364545141-4.jpg,3,3,9
11515751090665-Jack--Jones-Men-Tshirts-2411515751090624-5.jpg,4,3,9
8aed7eb9-cc01-4f29-8995-007fc81fd5191526552977158-United-Colors-of-Benetton-Men-White--Red-Striped-Round-Neck-T-shirt-3961526552974668-4.jpg,6,0,9
11519204540247-MTS-KRETROPHILE-FEB12-5461519204540158-4.jpg,#N/A,3,9
f0cf7285-66d0-4030-8a23-921390e508ed1535191339505-United-Colors-of-Benetton-Men-White-Solid-Polo-Collar-T-shirt-6761535191339416-3.jpg,6,#N/A,#N/A
11479719070040-HIGHLANDER-Men-Navy-Blue-Printed-Polo-Collar-T-Shirt-1761479719069824-4.jpg,6,1,#N/A
11479120340712-2GO-Men-Tshirts-4561479120340603-5.jpg,#N/A,3,#N/A
11515411536153-levis-men-blue-solid-polo-collar-t-shirt-1651515411536119-4.jpg,6,3,6
11505892624736-Jack--Jones-Men-Peach-Coloured-Printed-Round-Neck-Sleeveless-T-shirt-4791505892624541-1.jpg,6,2,#N/A
11512026751943-Sporto-Red-Men-Tshirts-7851512026751730-1.jpg,5,3,9
11496207225299-ColorPlus-Men-Navy-Blue-Striped-Polo-Collar-T-shirt-3341496207225104-1.jpg,3,3,9
11460964144455-Pink-Floyd-Black-Printed-T-shirt-8181460964140300-1.jpg,6,3,9
11521111154504-Maniac-Men-White-Checked-Round-Neck-T-shirt-8891521111154316-1.jpg,#N/A,3,1
870f3f9f-ecb3-429a-ab53-9d14fb130d671533719106192-aLL-Men-Off-White-Printed-Round-Neck-T-shirt-5301533719105720-3.jpg,#N/A,3,9
f903c262-6464-46e7-b11c-178a8a6795d61527577936560-na-21527577934789-1.jpg,6,2,9
4fd7b750-913f-4f69-a88b-f03f57b07ee81532674557630-WROGN-Men-Tshirts-5471532674557465-3.jpg,3,3,9
11507283748679-Celio-Men-Navy-Blue-Solid-V-Neck-T-shirt-9471507283748435-3.jpg,5,3,9
11503578866591-Celio-Men-White-Printed-Round-Neck-T-shirt-5971503578866550-3.jpg,6,3,9
11470735169449-Metersbonwe-Black-Polo-T-shirt-9161470735169275-1.jpg,3,3,#N/A
e7c6917a-b1cd-45a6-91cd-fe796d84348d1531115725226-SKULT-by-Shahid-Kapoor-Men-Navy-Blue-Solid-Hood-T-shirt-3571-5.jpg,6,2,9
11490688162931-US-Polo-Assn-Men-White-Solid-V-Neck-T-Shirt-5561490688162544-3.jpg,5,3,9
11524216460987-Men-Pearl-Pink-Round-Neck-Tshirt-8531524216460920-5.jpg,6,1,9
9b4b9509-658f-4b95-8094-01284f35e8c11537243695440-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-7841537243695312-5.jpg,#N/A,0,9
e07061eb-86b4-4888-af90-5f1f4d02f6501526376527520-nA-7771526376527417-5.jpg,#N/A,3,9
11523339167919-na-5711523339167690-2.jpg,6,1,9
11520923683725-ba-7401520923683560-3.jpg,3,#N/A,9
11507205679285-Harvard-Cream-Coloured-Henley-T-shirt--5961507205679145-2.jpg,0,3,#N/A
11490955351103-Roadster-Men-Charcoal-Printed-Round-Neck-T-Shirt-691490955350760-1.jpg,6,1,9
cf19a161-9e6a-4403-a81d-ab00504f789e1531464832805-WROGN-Men-Red-Solid-Henley-Neck-T-shirt-5821531464831909-4.jpg,0,3,9
9d2eede7-fd7d-494e-9f3d-b01000fe4f9d1535012364618-WROGN-Men-Blue-Printed-Round-Neck-T-shirt-3591535012362629-2.jpg,4,3,9
11509626718857-BOSS-Green-Men-White-Printed-Round-Neck-T-shirt-2251509626718611-2.jpg,#N/A,#N/A,#N/A
df8d9e62-aaca-4928-9240-a37dfd83f3de1535099149285-Moda-Rapido-Men-Black-Printed-Longline-T-shirt-7261535099147-3.jpg,6,#N/A,9
11518515070799-HERENOW-Men-Navy-Blue-Striped-Round-Neck-T-shirt-731518515070714-3.jpg,6,0,9
11523864928721-Teesort-Mens-Cotton-Half-Sleeve-T-shirt-2981523864928525-1.jpg,2,3,9
11489747587291-Alcis-Men-Tshirts-61489747587196-5.jpg,#N/A,2,9
11494242925268-Crocodile-Men-Tshirts-891494242924935-3.jpg,0,3,#N/A
11503037642003-LOCOMOTIVE-Men-Tshirts-811503037641849-4.jpg,0,3,9
efbe1d41-efb9-4f5c-8d2b-0871025213f41532503726232-sOliver-Men-Tshirts-9481532503726038-1.jpg,#N/A,3,9
11518076089247-Alcis-Mens-White-Printed-Training-T-Shirt-3831518076089160-5.jpg,6,1,9
11520580300697-WROGN-Men-Tshirts-3081520580300373-1.jpg,0,3,9
11524637880998-Justice-League-Men-Charcoal-Printed-Round-Neck-T-shirt-8601524637880859-3.jpg,6,1,9
11523515095453-na-6311523515095321-3.jpg,6,3,5
11511852086280-m-1561511852086161-1.jpg,6,0,9
11491396504492-Wildcraft-Men-Tshirts-7341491396504343-3.jpg,6,1,#N/A
11516784735409-PostFold-Mens-Solid-Cotton-Casual-Tshirts-2171516784735259-4.jpg,5,3,9
11519455570142-Monte-Carlo-Men-Tshirts-2991519455569968-3.jpg,#N/A,3,9
11505460880770-na-6911505460880694-1.jpg,#N/A,3,9
11518239401882-Crimsoune-Club-Men-Red-Solid-Mandarin-Collar-T-shirt-3461518239401816-5.jpg,2,#N/A,9
d0792559-30c5-45c7-9ae1-bba7671697ae1528789188258-a-7551528789188077-1.jpg,6,#N/A,9
ff5861e9-74e4-4b86-ac35-83d8080b43a01532510744732-Crocodile-Men-Tshirts-2851532510744419-4.jpg,#N/A,#N/A,#N/A
11498215720811-Reebok-Men-Grey-Printed-Round-Neck-T-shirt-6641498215720679-4.jpg,6,2,9
f56e697b-07c2-49b0-bbc8-845cb3f4d3641536045845843-Lacoste-Men-Yellow-Loose-Fit-Polo-7431536045845788-2.jpg,#N/A,3,6
44858e91-b099-4b94-b3e2-0ee338eaee2c1532670537796-ESPRIT-Men-Tshirts-2091532670537708-1.jpg,6,3,7
13495097-f12d-4b4a-a62d-aec02d808c761526384310627-INVICTUS-Men-Grey-Striped-Polo-Collar-T-shirt-8521526384308798-2.jpg,6,1,9
11473241995473-CAT-Men-Green-Solid-Henley-Neck-T-Shirt-8191473241995677-3.jpg,0,3,9
11502438362470-Being-Human-Men-Pink-Printed-Round-Neck-T-shirt-9931502438362346-4.jpg,4,3,9
11516273606612-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-9521516273606556-3.jpg,6,3,3
11485170180814-Columbia-Black-T-shirt-171485170181219-1.jpg,6,1,9
6356b54d-cb3c-486d-8027-cc102969dc5f1527144377763-Hypernation-Men-Maroon-Striped-Round-Neck-T-shirt-1621527144377550-2.jpg,6,3,#N/A
1d23666d-f1bf-46c4-b731-590597fc42381528363910875-NA-481528363910784-5.jpg,6,3,#N/A
ef132713-71aa-4f94-b248-80990bed65351536214337661-Tommy-Hilfiger-Men-Grey-Solid-Polo-Collar-T-shirt-1615362143-3.jpg,6,1,9
11516793402362-Roadster-Men-Olive-Green-Solid-V-Neck-T-shirt-6361516793402184-1.jpg,#N/A,3,9
11525243131050-a-1021525243130887-4.jpg,#N/A,3,5
Yellow-Submarine-Men-Tshirts_2_4b28d4118bdd2ad4ef22ca23895afef2.jpg,#N/A,0,9
7a646aba-1d8d-4a7e-bb2c-9972c71dec281527574941152-United-Colors-of-Benetton-Men-Tshirts-1671527574941004-2.jpg,2,3,9
11507805534748-ATTIITUDE-Men-White-Printed-Round-Neck-T-shirt-6881507805534621-4.jpg,6,2,9
11504849829284-LOCOMOTIVE-Men-Tshirts-3891504849829159-4.jpg,#N/A,3,9
3497f815-103e-4393-bd65-56469df3807c1529647802972-na-1851529647801570-3.jpg,6,3,5
11523606464912-Maniac-Mens-Full-Sleeve-Pack-of-2-Cotton-Tshirts-4851523606464705-2.jpg,6,0,9
11489464441242-US-Polo-Assn-Men-Navy-Striped-Polo-T-shirt-8371489464440905-1.jpg,3,3,9
11474097963305-United-Colors-of-Benetton-Men-Navy-Blue--Polo-Collar-T-Shirt-3871474097963173-3.jpg,3,3,9
11513750558090-a-2231513750558004-5.jpg,#N/A,0,9
11508138155012-FOREVER-21-Men-Tshirts-1551508138154824-1.jpg,1,#N/A,9
bf172af5-fcb9-4eea-aa15-5492e1d2c88f1533194255449-Octave-Men-Tshirts-5901533194255242-2.jpg,3,3,9
3c151cc9-aecf-4191-ad1c-4a1a9e39b7901534758863281-WROGN-Men-Blue--Green-Colourblocked-Polo-T-shirt-87915347588-1.jpg,#N/A,1,#N/A
11510738193693-Kook-N-Keech-Men-Tshirts-3901510738193574-2.jpg,6,3,9
b70fe3ea-a79d-4344-9a3a-c1d5ac4101901536560257576-Flying-Machine-Men-Red-Solid-Polo-Collar-T-shirt-28215365602-6.jpg,3,3,9
11514464891151-Difference-of-Opinion-Men-Red--Black-Striped-Round-Neck-T-Shirt-2751514464891023-3.jpg,4,3,9
11519373563858-NA-31519373563671-4.jpg,2,3,9
fe13a0a6-d502-4fe1-835a-d768794a0d801536757481366-Roadster-Men-Black-Striped-Henley-T-shirt-6011536757481118-2.jpg,0,3,9
11525354292830-Basics-Men-Brown-Striped-Polo-Collar-T-shirt-7761525354292733-4.jpg,6,1,9
11488531309409-ONN-Pack-of-2-Polo-T-shirts-1661488531309151-2.jpg,6,1,9
6a1c230c-76f2-4b1c-86da-f795c4322d871535178012773-2GO-Men-Navy-Blue-Printed-Round-Neck-T-shirt-222153517801108-3.jpg,#N/A,#N/A,4
6461e151-7e04-4e8d-9aee-f694103dd1c61533810416005-na-6601533810415817-1.jpg,6,2,9
11523617350731-Splash-Men-Navy-Blue--Red-Striped-Polo-Collar-T-shirt-5731523617350350-5.jpg,3,3,9
54a80615-9745-40ff-bb6d-bc6aaa5f421b1527144425580-Hypernation-Men-Olive-Green-Colourblocked-Round-Neck-T-shirt-911527144425422-3.jpg,6,#N/A,9
11494307797655-Peter-England-Men-Tshirts-6671494307797550-2.jpg,2,3,9
11473332345533-Hypernation-Men-Brown-Colour-Blocked-Polo-Collar-T-Shirt-201473332345443-5.jpg,6,0,9
11510829666186-Status-Quo-Men-Grey-Printed-Polo-Collar-T-shirt-3651510829666035-2.jpg,#N/A,3,#N/A
f3d0d7ae-40b3-4b93-8d54-7ac3d28fd90d1536388112599-Okane-Men-Tshirts-5681536388112488-4.jpg,6,3,5
11523954030606-Kook-N-Keech-Disney-Men-Grey-Melange-Printed-Round-Neck-T-shirt-9091523954030451-3.jpg,6,3,#N/A
92e34636-479c-43c4-add5-8969109c99951526710260126-Blackberrys-Men-Black-Printed-Polo-Collar-T-shirt-8081526710259926-1.jpg,6,#N/A,#N/A
6cfa6c63-d105-4724-8191-4716449e89e91534140113759-Moda-Rapido-Men-Tshirts-9651534140111848-2.jpg,6,3,#N/A
12fbadb4-b470-467c-ab16-48cdd4ed96cf1535963045548-NA-1121535963045470-5.jpg,6,#N/A,3
11519020425203-Indian-Terrain-Men-Tshirts-9121519020425089-3.jpg,5,3,9
11518849297613-na-7601518849297413-1.jpg,6,2,9
11525777878648-Fritzberg-Yellow-printed-round-neck-T-shirt-961525777878550-5.jpg,6,3,#N/A
11519282783009-ARJE-201519282782934-5.jpg,4,#N/A,9
11517296767226-Mast--Harbour-Men-White-Solid-V-Neck-T-shirt-531517296767127-2.jpg,#N/A,#N/A,9
11497526572515-Roadster-Men-Olive-Green-Printed-Round-Neck-T-shirt-2971497526572606-2.jpg,4,3,9
11513227591336-Campus-Sutra-Mens-Active-Wear-Sports-Jersey-T-shirts-2281513227591238-4.jpg,2,3,9
bbf66314-ced8-48e3-aa57-197b78755f711528288758708-Roadster-Men-Blue-Striped-Mandarin-Collar-T-shirt-5881528288758596-3.jpg,2,3,#N/A
11522841078361-Cottonworld-Men-Cream-Coloured-Printed-Round-Neck-T-shirt-8341522841078143-1.jpg,6,3,#N/A
51ee7e51-b18b-43c2-8a5b-b3ce64d15ef71531826378698-Marks--Spencer-Men-Tshirts-3721531826377600-1.jpg,3,3,#N/A
8cf280a3-829c-4a69-a1f0-0234dbc2dc7f1534236848239-SayItLoud-Men-Grey-Printed-Round-Neck-T-shirt-99715342368467-3.jpg,6,#N/A,0
11504095826870-YWC-Men-Navy-Blue-Printed-Round-Neck-T-shirt-9751504095826903-3.jpg,4,3,9
11522753444371-Duke-Men-Tshirts-9211522753444121-4.jpg,4,3,9
11508306028787-FOREVER-21-Men-Grey-Melange-Self-Design-Hood-T-shirt-8511508306028552-2.jpg,1,3,9
11505128603825-Duke-Men-Tshirts-3151505128603584-1.jpg,3,#N/A,9
11466673337372-Blackberrys-Men-Tshirts-4941466673337232-3.jpg,6,1,9
b712a914-0cbb-4b6e-8bd3-505c523db9e71530872076420-Skult-Mens-Greyanthra-T-shirts-2311530872075257-4.jpg,6,0,9
881e3e18-9732-473b-a7d1-0ae3a04eaf571527246257513-Tokyo-Laundry-Men-Grey-Melange-Solid-Polo-Collar-T-shirt-2771527246257346-3.jpg,6,1,9
107cd39a-63a0-46a0-9ef8-7e44956418431528111998289-Chill-Winston-Striped-Men-Round-Neck-White-Blue-T-Shirt-5091528111998067-1.jpg,#N/A,0,9
11515136695487-WROGN-Men-Tshirts-451515136695360-5.jpg,6,1,9
34215de6-c544-40cd-8276-641f27d2aeb71528274940869-HRX-by-Hrithik-Roshan-Men-Tshirts-7421528274940725-3.jpg,6,0,9
11503899286931-Celio-Men-Black-Printed-Round-Neck-T-shirt-3551503899286867-5.jpg,6,3,8
3b048e08-a466-4019-a852-4991a42b60711527919580457-Club-York-mens-half-sleeve-color-blocked-round-neck-t-shirt-has-printed-logo-9901527919580359-5.jpg,6,1,#N/A
11516598521470-Gespo-Hooded-Long-Sleeves-T-shirt-8881516598521332-2.jpg,1,#N/A,#N/A
11523001276622-Masch-Sports-Mens-Polyester-Printed-T-Shirts---Pack-of-2-951523001276467-4.jpg,6,2,9
eb32a78c-1031-446c-a642-43b2123cb87b1528288833700-Roadster-Men-Tshirts-7451528288833525-4.jpg,#N/A,3,9
86cbc3bb-12ce-461a-a3a6-3934b2ec85561533210385385-Octave-Men-Navy-Blue-Printed-Mandarin-Collar-T-shirt-1521533210384938-5.jpg,2,#N/A,9
11523517275008-Club-York-Men-Off-White-Self-Design-Henley-Neck-T-shirt-2261523517274922-3.jpg,0,3,9
03e39334-1d00-4eb4-94b4-2c6d33cf49d41527940438291-Campus-Sutra-Self-Design-Mens-Round-Neck-White-T-Shirt-73015-2.jpg,6,0,9
75177f1c-68a4-4193-b282-16461027341c1528353673337-United-Colors-of-Benetton-Men-Orange-Solid-Round-Neck-T-shirt-6641528353673132-3.jpg,4,3,9
11524819868202-Peter-England-Men-Olive-Green-Solid-Mandarin-Collar-T-shirt-3851524819868019-4.jpg,2,3,9
11519041235213-Roadster-Men-Tshirts-4431519041234993-3.jpg,0,3,9
11513335212191-French-Connection-Men-Red-Printed-Round-Neck-T-shirt-8761513335212054-1.jpg,6,1,9
518e799a-decf-473a-8da9-8339a00f98d01526464409814-Levis-Men-Off-White-Printed-Round-Neck-T-shirt-7971526464408510-3.jpg,4,3,#N/A
11503395084875-LOCOMOTIVE-Men-Navy-Blue-Printed-Round-Neck-Slim-Fit-T-shirt-2251503395085280-3.jpg,6,1,9
558644b8-f8c6-4d83-882f-bf96712d87ce1527744244958-HERENOW-Men-White-Colourblocked-Round-Neck-T-shirt-631152774-5.jpg,6,2,9
11521525359042-LOCOMOTIVE-Men-Black-Printed-Round-Neck-T-shirt-151521525358938-5.jpg,#N/A,3,9
11522927178613-FOREVER-21-Men-Tshirts-3821522927178557-5.jpg,0,3,9
11521699502664-GRITSTONES-Men-Tshirts-6941521699502560-3.jpg,6,#N/A,9
f35ff07e-bed8-4043-ac83-464a0d3ac2841528885946523-Mast--Harbour-Men-Blue-Solid-Mandarin-Collar-T-shirt-1015288-2.jpg,#N/A,3,9
bea51806-f576-439d-931b-35656312b0bc1526279369033-na-4061526279368830-3.jpg,6,0,#N/A
9874294d-2191-4818-b6b9-1449711124241535363923853-Moda-Rapido-Men-White-Printed-Round-Neck-Longline-T-shirt-6961535363923698-3.jpg,#N/A,3,9
11511267065455-Celio-Men-Black-Printed-Round-Neck-T-shirt-7521511267065311-3.jpg,6,#N/A,#N/A
11491213694653-Breakbounce-Men-Tshirts-4701491213694483-5.jpg,6,#N/A,9
db94f0f7-efe2-4b73-bedc-ddcddce3eb421533637893491-Crimsoune-Club-White-Print-Slim-Fit-Casual-Tshirt-6171533637893282-1.jpg,3,#N/A,9
11506590723741-FOREVER-21-Men-Yellow-Solid-Hood-T-shirt-411506590723650-5.jpg,1,3,9
11524216270266-WROGN-Men-Blue-Printed-V-Neck-T-shirt-4391524216270207-5.jpg,5,#N/A,9
11519976663291-Spiritus-by-pantaloons-Men-Pink-Solid-Mandarin-Collar-T-shirt-8201519976663070-1.jpg,2,3,9
Gritstones-Men-Red-Hooded-T-shirt_3ac39543a886c56c7ea522de38f01b76_images.jpg,#N/A,3,9
11524475450724-Wildcraft-Men-Blue-Solid-Round-Neck-T-shirt-2121524475450550-2.jpg,6,#N/A,9
44fb07f0-929c-4773-beb1-bfe44122cdae1536917501104-United-Colors-of-Benetton-Men-Blue-Printed-Round-Neck-T-shirt-9651536917501040-2.jpg,6,0,#N/A
2b7c6fc6-7811-4347-bbd9-ee305c1278aa1527926112765-Basics-Men-Cream-Coloured-Printed-Polo-Collar-T-shirt-3041527926112675-5.jpg,6,3,#N/A
11504862926244-Avengers-Men-Black-Printed-Round-Neck-T-shirt-4531504862926120-4.jpg,4,3,9
60ce6911-0aea-40c9-885f-d40424e7a8eb1534748492716-Ecko-Unltd-Men-Blue-Printed-Round-Neck-T-shirt-5821534748491-1.jpg,1,3,9
11521455227792-Grey-MelangeBlack-Printed-Hooded-T-Shirt-8811521455227644-3.jpg,1,3,9
11470911418370-Difference-of-Opinion-Black-Printed-T-shirt-1241470911418267-4.jpg,4,3,9
11512554538871-Adidas-Originals-Men-Tshirts-8971512554538805-1.jpg,4,3,9
11502193563202-Timberland-Men-Shirts-9881502193563062-4.jpg,6,3,6
11509101532635-Blue-Saint-Men-Grey-Melange-Solid-Henley-Neck-T-shirt-2811509101532349-3.jpg,0,3,9
ab2605bb-7754-41eb-bd35-446d8f5f4d1b1535627759184-Aeropostale-Men-Blue-Round-Neck-Dyed-Tshirt-6921535627759003-2.jpg,6,1,#N/A
50c01c83-1c2e-4152-ab27-c5c3b914ba3d1526967669645-Moda-Rapido-Men-Olive-Green-Printed-Round-Neck-T-shirt-3661526967668506-1.jpg,#N/A,3,9
11521190770811-Nautica-Men-Blue-Solid-Polo-Collar-T-shirt-6521521190770662-4.jpg,6,3,#N/A
11513922016290-Roadster-Men-Charcoal-Grey-Printed-Round-Neck-T-shirt-3081513922016113-2.jpg,6,3,9
11488964106006-United-Colors-of-Benetton-Men-Grey-Melange-Checked-Polo-Collar-T-Shirt-5941488964105957-4.jpg,#N/A,3,1
1c6014e7-f765-4755-a7a5-ecb20e158f5c1525860857207-Cottonworld-Men-Blue-Solid-Polo-Collar-T-shirt-3941525860857043-1.jpg,6,3,6
8592bce5-4e01-4a70-a0a0-672d6181886f1533535805792-Puma-Men-Black--Grey-Coloublocked-Hooded-Run-DRY-CELL-T-shirt-8361533535805667-4.jpg,1,3,9
11523082963215-Men-Reebok-ESSENTIAL-GRAPHIC-TEE-9041523082963122-4.jpg,4,3,9
11521549483605-Tommy-Hilfiger-Men-White-Solid-Polo-Collar-T-shirt-5221521549483423-1.jpg,#N/A,#N/A,9
11522321862000-Roadster-Men-Khaki-Printed-Henley-Neck-T-shirt-2311522321861690-1.jpg,0,3,#N/A
85d9667c-8822-4f65-bfc6-9a3c1fecc8fe1527855436808-Justice-League-Men-Red-Printed-Round-Neck-Longline-T-shirt-5-5.jpg,6,3,9
54a3dae0-5155-4341-aaa8-e949d4a68e4e1526881788504-Duke-Men-Off-White-Printed-Polo-Collar-T-shirt-2061526881786955-5.jpg,#N/A,3,4
55f5be0e-df79-473a-b8fa-6c3c4957b8181535777978264-OVS-Men-Tshirts-7641535777978110-5.jpg,5,3,9
85839c0f-9928-4b8d-8b90-89d34eba2bbd1531383874282-WROGN-Men-Tshirts-8291531383874150-5.jpg,#N/A,#N/A,3
11510810692986-FOREVER-21-Men-Tshirts-921510810692805-2.jpg,4,3,9
e43f29c0-9872-4f01-9b48-bb5c865934441532417117866-Moda-Rapido-Men-Tshirts-1101532417116435-3.jpg,6,3,9
51a35574-a23e-40e6-99e6-c50d9035b9541535542513544-Roadster-Men-Blue-Solid-Henley-Neck-T-shirt-3341535542512521-1.jpg,0,3,#N/A
11520673885115-Pirates-of-the-Caribbean-Blue-Vest-For-Men-6181520673884918-2.jpg,#N/A,#N/A,9
11519641600095-Maroon-Sleevesless-Hooded-Vest-6261519641599976-3.jpg,#N/A,2,9
43a027ba-ac4e-47da-9aa0-0898845640811526971727219-Cloak--Decker-by-Monte-Carlo-Men-Red-Solid-Polo-Collar-T-shirt-7501526971727023-1.jpg,#N/A,#N/A,9
0af43422-e879-4f64-a55b-7c0a4a93b5d11533557503245-Ecko-Unltd-Men-Charcoal-Solid-Hood-T-shirt-3961533557501790-3.jpg,1,3,9
a650285c-ebaf-4e5e-acf0-8d88171fabcf1533188203048-SKULT-by-Shahid-Kapoor-Men-Charcoal-Colourblocked-Round-Neck-2.jpg,6,3,9
11522224638952-na-6001522224638824-3.jpg,#N/A,3,9
GRITSTONES-Men-Tshirts_73005ca7c45d44d0bf91d84d0fd03eab_images.jpg,6,3,6
44cbbb06-31bb-47ac-9499-e542667fdee21537509901415-Adidas-Men-Tshirts-9371537509901311-4.jpg,4,3,9
11525768149507-na-3061525768149292-2.jpg,6,2,9
8d0151ed-de49-44d7-bec7-83a07ed495f01535013031896-Bossini-Men-Olive-Green-Solid-Hood-T-shirt-1431535013030900-4.jpg,1,3,9
11497949931804-SPYKAR-Men-Tshirts-3011497949931645-5.jpg,#N/A,3,9
2a3d62bd-b4a0-4faa-841e-303f14e2ef721525861310370-Striped-Blue-Polo-T-shirt-for-Men-by-Classic-Polo-6201525861310199-1.jpg,6,3,9
92da1019-7362-4d82-89ad-6e05b1af238a1534411757593-SKULT-by-Shahid-Kapoor-Men-Navy-Blue-Self-Design-Round-Neck--3.jpg,6,3,0
11493709770159-Tommy-Hilfiger-Men-Navy-Blue-Solid-Henley-Neck-T-shirt-6271493709769991-4.jpg,6,0,9
57900b4c-e156-41fe-a3f7-a8f83453117b1537006925850-NA-4531537006925767-5.jpg,4,3,9
11524216446608-Men-Light-Blue-Round-Neck-Tshirt-8601524216446459-4.jpg,6,3,9
11522327464491-Columbia-Men-Tshirts-3161522327464351-2.jpg,6,#N/A,9
11449556678943-Chromosome-Navy-T-shirt-1651449556678586-2.jpg,#N/A,3,9
11524829459111-Blackberrys-Men-Charcoal-Self-Design-Polo-Collar-T-shirt-7231524829458946-2.jpg,#N/A,3,9
11516770810121-Splash-Men-Tshirts-7671516770810043-4.jpg,6,3,9
d5b8be38-42b5-4533-96fd-f076741a163d1528178827474-GANT-Men-Blue-Contrast-Collar-Long-Sleeve-Polo-Shirt-6901528178827375-4.jpg,6,3,9
11504871164040-Roadster-Men-Tshirts-6821504871163789-3.jpg,4,#N/A,9
11478169520235-Ecko-Unltd-Men-Navy-Blue-Solid-Henley-Neck-T-Shirt-8051478169519962-3.jpg,#N/A,0,9
32cba825-9836-4aed-b93f-61e3a9aa64911527242004048-na-6481527242003874-2.jpg,6,3,9
49c545e6-a8c1-447a-be9a-3e5ba9764fda1532954730632-Moda-Rapido-Men-Navy-Blue-Printed-Round-Neck-T-shirt-6821532-5.jpg,6,3,9
11523007253303-BMW-MS-Logo-Tee-8391523007253069-2.jpg,4,3,9
11525239629153-French-Connection-Men-Black-Printed-Round-Neck-T-shirt-3941525239629038-5.jpg,4,3,#N/A
7c8614bd-60b6-4bf2-bea2-c11717e9a7881534251715873-Louis-Philippe-Jeans-Men-Maroon-Solid-Polo-Collar-T-shirt-81-1.jpg,3,3,9
11506596876272-Mast--Harbour-Men-Red-Checked-Round-Neck-T-shirt-2731506596875957-2.jpg,6,3,1
11485500685157-Campus-Sutra-Men-Black-Solid-Mandarin-collar-T-Shirt-2901485500684949-1.jpg,2,3,#N/A
11522475314132-sOliver-Men-Tshirts-6081522475314045-3.jpg,#N/A,#N/A,6
11494477334478-Wills-Lifestyle-Men-Navy-Blue-Solid-Mandarin-Collar-T-shirt-3281494477334189-3.jpg,#N/A,#N/A,#N/A
11491287771128-GRITSTONES-Men-Tshirts-1931491287770939-4.jpg,1,3,9
11495800741645-INVICTUS-Men-Navy-Blue-Printed-Polo-Collar-T-shirt-7641495800741513-5.jpg,#N/A,3,4
